cohort,variant,condition,mode,model,instance_hash,replicate,gap,auc
P1,mmas,C111,legacy,81001,c68fdea30da2719067238a8704e3f57eeb34f7e2c5767e624520f6a2a860ea50,1,-4.440892098500626e-14,0.17562299525696567
P1,mmas,C111,legacy,81001,c68fdea30da2719067238a8704e3f57eeb34f7e2c5767e624520f6a2a860ea50,2,-4.440892098500626e-14,0.08544118162358472
P1,mmas,C111,legacy,81001,c68fdea30da2719067238a8704e3f57eeb34f7e2c5767e624520f6a2a860ea50,3,0.10715494809074855,0.22023615474421684
P1,mmas,C111,legacy,81001,c68fdea30da2719067238a8704e3f57eeb34f7e2c5767e624520f6a2a860ea50,4,0.016841872525708013,0.13755919518986479
P1,mmas,C111,legacy,81001,a481b39e209e963b7baa97936c79f1fa5fdc338121d6366bfbb5be1ffb62d76a,0,0.016787170270071705,0.11536828690128757
P1,mmas,C111,legacy,81001,a481b39e209e963b7baa97936c79f1fa5fdc338121d6366bfbb5be1ffb62d76a,1,0.27866837037044956,0.415564784642916
P1,mmas,C111,legacy,81001,a481b39e209e963b7baa97936c79f1fa5fdc338121d6366bfbb5be1ffb62d76a,2,0.2093594208507632,0.26596070021324814
P1,mmas,C111,legacy,81001,a481b39e209e963b7baa97936c79f1fa5fdc338121d6366bfbb5be1ffb62d76a,3,0.15483711114057108,0.29125237928961445
P1,mmas,C111,legacy,81001,a481b39e209e963b7baa97936c79f1fa5fdc338121d6366bfbb5be1ffb62d76a,4,0.17495880821636334,0.30833190312014913
P1,mmas,C111,legacy,81001,80c312dd813248cc3877a4d5c1588d23f13071724fb9198db0d7ab4b73c637ab,0,0.062239299571476,0.1281107199753064
P1,mmas,C111,legacy,81001,80c312dd813248cc3877a4d5c1588d23f13071724fb9198db0d7ab4b73c637ab,1,2.220446049250313e-14,0.23011790820394049
P1,mmas,C111,legacy,81001,80c312dd813248cc3877a4d5c1588d23f13071724fb9198db0d7ab4b73c637ab,2,0.13453286068880743,0.23603070005536397
P1,mmas,C111,legacy,81001,80c312dd813248cc3877a4d5c1588d23f13071724fb9198db0d7ab4b73c637ab,3,0.062239299571476,0.1865865853760083
P1,mmas,C111,legacy,81001,80c312dd813248cc3877a4d5c1588d23f13071724fb9198db0d7ab4b73c637ab,4,0.2025371443213464,0.31821968842915344
P1,mmas,C111,legacy,81001,a63b1ab033f8df142508fdad7a89c78a7823b8b5a4cc75245d9746a892e67d0f,0,0.2337946960828674,0.40632233124492595
P1,mmas,C111,legacy,81001,a63b1ab033f8df142508fdad7a89c78a7823b8b5a4cc75245d9746a892e67d0f,1,0.1151648489120971,0.28859280504168267
P1,mmas,C111,legacy,81001,a63b1ab033f8df142508fdad7a89c78a7823b8b5a4cc75245d9746a892e67d0f,2,0.20111629009953447,0.27859342658528696
P1,mmas,C111,legacy,81001,a63b1ab033f8df142508fdad7a89c78a7823b8b5a4cc75245d9746a892e67d0f,3,0.19017722801946135,0.2885267154301349
P1,mmas,C111,legacy,81001,a63b1ab033f8df142508fdad7a89c78a7823b8b5a4cc75245d9746a892e67d0f,4,0.21203325765022374,0.4076853653882202
P1,mmas,C111,legacy,81001,86f2aad84417ebb700b2ceddf5f012b3bf34eaacfb05715d529211e9bb49bb4b,0,2.220446049250313e-14,0.11941900339216117
P1,mmas,C111,legacy,81001,86f2aad84417ebb700b2ceddf5f012b3bf34eaacfb05715d529211e9bb49bb4b,1,2.220446049250313e-14,0.2802090610988024
P1,mmas,C111,legacy,81001,86f2aad84417ebb700b2ceddf5f012b3bf34eaacfb05715d529211e9bb49bb4b,2,2.220446049250313e-14,0.0753565278060494
P1,mmas,C111,legacy,81001,86f2aad84417ebb700b2ceddf5f012b3bf34eaacfb05715d529211e9bb49bb4b,3,2.220446049250313e-14,0.06405943772103669
P1,mmas,C111,legacy,81001,86f2aad84417ebb700b2ceddf5f012b3bf34eaacfb05715d529211e9bb49bb4b,4,2.220446049250313e-14,0.21280993519815952
P1,mmas,C111,legacy,81001,2c88e8b48fecb59fb8af4c0f38aa122407a4b881839baeed9ad619d03465859a,0,0.16692808572233986,0.3230685180448617
P1,mmas,C111,legacy,81001,2c88e8b48fecb59fb8af4c0f38aa122407a4b881839baeed9ad619d03465859a,1,8.881784197001252e-14,0.13007735417979968
P1,mmas,C111,legacy,81001,2c88e8b48fecb59fb8af4c0f38aa122407a4b881839baeed9ad619d03465859a,2,8.881784197001252e-14,0.09513771957076267
P1,mmas,C111,legacy,81001,2c88e8b48fecb59fb8af4c0f38aa122407a4b881839baeed9ad619d03465859a,3,0.03895977628920466,0.28000040297200124
P1,mmas,C111,legacy,81001,2c88e8b48fecb59fb8af4c0f38aa122407a4b881839baeed9ad619d03465859a,4,0.16692808572236206,0.3490663460762576
P1,mmas,C111,legacy,81001,364b78eda267ab32f79df445f96547f1a0de28d8a04661273d3087efff18fc0a,0,0.0,0.0694970095699714
P1,mmas,C111,legacy,81001,364b78eda267ab32f79df445f96547f1a0de28d8a04661273d3087efff18fc0a,1,-2.220446049250313e-14,0.1833812197593249
P1,mmas,C111,legacy,81001,364b78eda267ab32f79df445f96547f1a0de28d8a04661273d3087efff18fc0a,2,-2.220446049250313e-14,0.0660649105451512
P1,mmas,C111,legacy,81001,364b78eda267ab32f79df445f96547f1a0de28d8a04661273d3087efff18fc0a,3,0.0,0.1545822368133855
P1,mmas,C111,legacy,81001,364b78eda267ab32f79df445f96547f1a0de28d8a04661273d3087efff18fc0a,4,-2.220446049250313e-14,0.09049912505735223
P1,mmas,C111,legacy,81001,a1c6494b72a2129eb97cd868f7a886545df730e3471217067b028a77fe348302,0,0.21580011925441678,0.3444327057521394
P1,mmas,C111,legacy,81001,a1c6494b72a2129eb97cd868f7a886545df730e3471217067b028a77fe348302,1,0.15004418600521596,0.22137119316858603
P1,mmas,C111,legacy,81001,a1c6494b72a2129eb97cd868f7a886545df730e3471217067b028a77fe348302,2,0.09090612652040697,0.2775548215415715
P1,mmas,C111,legacy,81001,a1c6494b72a2129eb97cd868f7a886545df730e3471217067b028a77fe348302,3,0.2169024763202243,0.32959612442953323
P1,mmas,C111,legacy,81001,a1c6494b72a2129eb97cd868f7a886545df730e3471217067b028a77fe348302,4,0.11724018057619467,0.2282551002024362
P1,mmas,C111,legacy,81001,88be0bca1b2069acfb43d5375a1491e9c576fa4d380b00e12d7558d983da8dc1,0,0.10494272466494703,0.31518265345632324
P1,mmas,C111,legacy,81001,88be0bca1b2069acfb43d5375a1491e9c576fa4d380b00e12d7558d983da8dc1,1,0.4337353355411855,0.5847515579808105
P1,mmas,C111,legacy,81001,88be0bca1b2069acfb43d5375a1491e9c576fa4d380b00e12d7558d983da8dc1,2,0.29035478227714684,0.44273943758867207
P1,mmas,C111,legacy,81001,88be0bca1b2069acfb43d5375a1491e9c576fa4d380b00e12d7558d983da8dc1,3,0.2603954376530826,0.42736986025024326
P1,mmas,C111,legacy,81001,88be0bca1b2069acfb43d5375a1491e9c576fa4d380b00e12d7558d983da8dc1,4,0.04371771150248893,0.22420493727716675
P1,mmas,C111,legacy,81001,4ede2506c91cc798fc63de0dbcc75fac32dba07e4d5cea1b4240cbbb8239c0a5,0,0.04506061116451576,0.22038982274610516
P1,mmas,C111,legacy,81001,4ede2506c91cc798fc63de0dbcc75fac32dba07e4d5cea1b4240cbbb8239c0a5,1,0.16712961630924728,0.32531476678639126
P1,mmas,C111,legacy,81001,4ede2506c91cc798fc63de0dbcc75fac32dba07e4d5cea1b4240cbbb8239c0a5,2,0.11817012708206232,0.3809948730853443
P1,mmas,C111,legacy,81001,4ede2506c91cc798fc63de0dbcc75fac32dba07e4d5cea1b4240cbbb8239c0a5,3,0.13054511744226005,0.2782528956086491
P1,mmas,C111,legacy,81001,4ede2506c91cc798fc63de0dbcc75fac32dba07e4d5cea1b4240cbbb8239c0a5,4,0.21058770676873895,0.456943519832918
P1,mmas,C111,legacy,81001,1db57b496313961592845a43c601380daba30dd10cd562c88a129d920f6f2c7b,0,0.2738427685542666,0.42387902183676196
P1,mmas,C111,legacy,81001,1db57b496313961592845a43c601380daba30dd10cd562c88a129d920f6f2c7b,1,-6.661338147750939e-14,0.32120822930054854
P1,mmas,C111,legacy,81001,1db57b496313961592845a43c601380daba30dd10cd562c88a129d920f6f2c7b,2,0.1608520804817104,0.39845880395202354
P1,mmas,C111,legacy,81001,1db57b496313961592845a43c601380daba30dd10cd562c88a129d920f6f2c7b,3,0.26402451763991586,0.34562436564532234
P1,mmas,C111,legacy,81001,1db57b496313961592845a43c601380daba30dd10cd562c88a129d920f6f2c7b,4,0.3657957778518961,0.42474929805266093
P1,mmas,C111,legacy,81001,9ce7717eb794caa081564f37f3fd1a897bddc27abf7412b1bc30a17fd97b5d8f,0,0.013367896816940394,0.07029728812345006
P1,mmas,C111,legacy,81001,9ce7717eb794caa081564f37f3fd1a897bddc27abf7412b1bc30a17fd97b5d8f,1,0.013367896816962599,0.08146164264816726
P1,mmas,C111,legacy,81001,9ce7717eb794caa081564f37f3fd1a897bddc27abf7412b1bc30a17fd97b5d8f,2,0.013367896816962599,0.05436555999017233
P1,mmas,C111,legacy,81001,9ce7717eb794caa081564f37f3fd1a897bddc27abf7412b1bc30a17fd97b5d8f,3,0.013367896816962599,0.10201663131088995
P1,mmas,C111,legacy,81001,9ce7717eb794caa081564f37f3fd1a897bddc27abf7412b1bc30a17fd97b5d8f,4,0.013367896816962599,0.06764225850190586
P1,mmas,C111,legacy,81001,f91d3c38ec580efe592856f90345354ac4f77f72fb5ee2ea52486fe67e2902df,0,0.05603568907774914,0.1965781407950259
P1,mmas,C111,legacy,81001,f91d3c38ec580efe592856f90345354ac4f77f72fb5ee2ea52486fe67e2902df,1,0.05603568907774914,0.18638591825299397
P1,mmas,C111,legacy,81001,f91d3c38ec580efe592856f90345354ac4f77f72fb5ee2ea52486fe67e2902df,2,0.09490508746625714,0.15448778904066315
P1,mmas,C111,legacy,81001,f91d3c38ec580efe592856f90345354ac4f77f72fb5ee2ea52486fe67e2902df,3,0.07115305580509546,0.27162452293316375
P1,mmas,C111,legacy,81001,f91d3c38ec580efe592856f90345354ac4f77f72fb5ee2ea52486fe67e2902df,4,0.05603568907774914,0.1237819056121916
P1,mmas,C111,legacy,81001,6d5609a8070b9192f92f6fb05de0d115f6c25916af563eb68d8a69b386cfd150,0,0.06859347596759324,0.33487643636519926
P1,mmas,C111,legacy,81001,6d5609a8070b9192f92f6fb05de0d115f6c25916af563eb68d8a69b386cfd150,1,0.2847994026714318,0.3742528129917762
P1,mmas,C111,legacy,81001,6d5609a8070b9192f92f6fb05de0d115f6c25916af563eb68d8a69b386cfd150,2,0.03505997062225319,0.23191641756703293
P1,mmas,C111,legacy,81001,6d5609a8070b9192f92f6fb05de0d115f6c25916af563eb68d8a69b386cfd150,3,0.35016991778817896,0.4595356514539497
P1,mmas,C111,legacy,81001,6d5609a8070b9192f92f6fb05de0d115f6c25916af563eb68d8a69b386cfd150,4,0.05083730097343864,0.40372007104941565
P1,mmas,C111,legacy,81001,946e69fb661c85e32df01b954eb38f093fe30e4527c3e88af7205f3c2fff4cf8,0,0.26064341941398617,0.4539121118228061
P1,mmas,C111,legacy,81001,946e69fb661c85e32df01b954eb38f093fe30e4527c3e88af7205f3c2fff4cf8,1,0.11004300014758606,0.40336151398062003
P1,mmas,C111,legacy,81001,946e69fb661c85e32df01b954eb38f093fe30e4527c3e88af7205f3c2fff4cf8,2,0.15920789752459363,0.284203622106547
P1,mmas,C111,legacy,81001,946e69fb661c85e32df01b954eb38f093fe30e4527c3e88af7205f3c2fff4cf8,3,0.058091597670562045,0.28298043263201844
P1,mmas,C111,legacy,81001,946e69fb661c85e32df01b954eb38f093fe30e4527c3e88af7205f3c2fff4cf8,4,0.295484591606443,0.45021306256341875
P1,mmas,C111,legacy,81001,144b72cc6d962d624b79e5186ec5f20105ecf95dc400d22c34daa9e8c925c7c4,0,0.22522969788663083,0.32080070719389886
P1,mmas,C111,legacy,81001,144b72cc6d962d624b79e5186ec5f20105ecf95dc400d22c34daa9e8c925c7c4,1,0.1409879288427618,0.28028403360642085
P1,mmas,C111,legacy,81001,144b72cc6d962d624b79e5186ec5f20105ecf95dc400d22c34daa9e8c925c7c4,2,0.07304909678171878,0.27455364118760833
P1,mmas,C111,legacy,81001,144b72cc6d962d624b79e5186ec5f20105ecf95dc400d22c34daa9e8c925c7c4,3,0.2885403455380686,0.45060335754843056
P1,mmas,C111,legacy,81001,144b72cc6d962d624b79e5186ec5f20105ecf95dc400d22c34daa9e8c925c7c4,4,-6.661338147750939e-14,0.2538321027647707
P1,mmas,C111,legacy,81001,042a4cb0e0747ecd79bbcf8959d1d2f82ae1118dc8df7b3c85c921d7481a3a93,0,0.20951547906611356,0.29872625154429155
P1,mmas,C111,legacy,81001,042a4cb0e0747ecd79bbcf8959d1d2f82ae1118dc8df7b3c85c921d7481a3a93,1,-2.220446049250313e-14,0.09794466848721793
P1,mmas,C111,legacy,81001,042a4cb0e0747ecd79bbcf8959d1d2f82ae1118dc8df7b3c85c921d7481a3a93,2,-2.220446049250313e-14,0.13497888261562602
P1,mmas,C111,legacy,81001,042a4cb0e0747ecd79bbcf8959d1d2f82ae1118dc8df7b3c85c921d7481a3a93,3,-2.220446049250313e-14,0.13149979483588314
P1,mmas,C111,legacy,81001,042a4cb0e0747ecd79bbcf8959d1d2f82ae1118dc8df7b3c85c921d7481a3a93,4,0.12276244689990445,0.22604130291996502
P1,mmas,C111,legacy,81001,b0bf841909ebcaf44638c9ec8019ac27b02f99f0f75698e9b5094622b47789d4,0,0.0,0.06693448699047622
P1,mmas,C111,legacy,81001,b0bf841909ebcaf44638c9ec8019ac27b02f99f0f75698e9b5094622b47789d4,1,0.15863063310981307,0.27462319241324024
P1,mmas,C111,legacy,81001,b0bf841909ebcaf44638c9ec8019ac27b02f99f0f75698e9b5094622b47789d4,2,2.220446049250313e-14,0.15526796905296933
P1,mmas,C111,legacy,81001,b0bf841909ebcaf44638c9ec8019ac27b02f99f0f75698e9b5094622b47789d4,3,0.0,0.10739574598513653
P1,mmas,C111,legacy,81001,b0bf841909ebcaf44638c9ec8019ac27b02f99f0f75698e9b5094622b47789d4,4,2.220446049250313e-14,0.2181191193154436
P1,mmas,C111,legacy,81001,2a78504d8521fea3b334b8cc425229ab371ae4f1db5b5fa6c082d577136d7e54,0,0.18018787905020872,0.3753430747485764
P1,mmas,C111,legacy,81001,2a78504d8521fea3b334b8cc425229ab371ae4f1db5b5fa6c082d577136d7e54,1,0.1786646628098021,0.28401341924102397
P1,mmas,C111,legacy,81001,2a78504d8521fea3b334b8cc425229ab371ae4f1db5b5fa6c082d577136d7e54,2,0.06913802950923031,0.22308209079214888
P1,mmas,C111,legacy,81001,2a78504d8521fea3b334b8cc425229ab371ae4f1db5b5fa6c082d577136d7e54,3,0.3593185962450951,0.49749250972504094
P1,mmas,C111,legacy,81001,2a78504d8521fea3b334b8cc425229ab371ae4f1db5b5fa6c082d577136d7e54,4,0.16725657921043968,0.2775607275884966
P1,mmas,C111,legacy,81001,cdc8dd28019c0a8867a8eaea8f0438a5f58fd6be2b9bdb1358082e5b52eb7175,0,0.1284347915827544,0.22188895723804625
P1,mmas,C111,legacy,81001,cdc8dd28019c0a8867a8eaea8f0438a5f58fd6be2b9bdb1358082e5b52eb7175,1,0.019898168815224437,0.13786088677264827
P1,mmas,C111,legacy,81001,cdc8dd28019c0a8867a8eaea8f0438a5f58fd6be2b9bdb1358082e5b52eb7175,2,0.019898168815224437,0.27783986397541727
P1,mmas,C111,legacy,81001,cdc8dd28019c0a8867a8eaea8f0438a5f58fd6be2b9bdb1358082e5b52eb7175,3,0.1834100150342799,0.2977891881031107
P1,mmas,C111,legacy,81001,cdc8dd28019c0a8867a8eaea8f0438a5f58fd6be2b9bdb1358082e5b52eb7175,4,0.019898168815224437,0.1217166202474823
P1,mmas,C111,legacy,81001,e65eb6d4338265ef469e361a94a40cd659d86a0635fdbeedead4c1bdf96fc5fa,0,0.06863426439367437,0.25850646637777297
P1,mmas,C111,legacy,81001,e65eb6d4338265ef469e361a94a40cd659d86a0635fdbeedead4c1bdf96fc5fa,1,4.440892098500626e-14,0.1268904640634726
P1,mmas,C111,legacy,81001,e65eb6d4338265ef469e361a94a40cd659d86a0635fdbeedead4c1bdf96fc5fa,2,0.09413787590941691,0.22103806503304307
P1,mmas,C111,legacy,81001,e65eb6d4338265ef469e361a94a40cd659d86a0635fdbeedead4c1bdf96fc5fa,3,0.16277214030304687,0.3511452756828346
P1,mmas,C111,legacy,81001,e65eb6d4338265ef469e361a94a40cd659d86a0635fdbeedead4c1bdf96fc5fa,4,4.440892098500626e-14,0.17611247172825273
P1,mmas,C111,legacy,81001,47ce56d79806eb48004f3257db138e9a30e381e4ffc4f16ab7df0be3fb10835b,0,0.1340693370707191,0.21832082411218035
P1,mmas,C111,legacy,81001,47ce56d79806eb48004f3257db138e9a30e381e4ffc4f16ab7df0be3fb10835b,1,0.010321224702458665,0.26745207600398874
P1,mmas,C111,legacy,81001,47ce56d79806eb48004f3257db138e9a30e381e4ffc4f16ab7df0be3fb10835b,2,0.10378535488162477,0.226243270140201
P1,mmas,C111,legacy,81001,47ce56d79806eb48004f3257db138e9a30e381e4ffc4f16ab7df0be3fb10835b,3,0.01032122470243646,0.10009204438824253
P1,mmas,C111,legacy,81001,47ce56d79806eb48004f3257db138e9a30e381e4ffc4f16ab7df0be3fb10835b,4,0.24858733675281464,0.43373833550914576
P1,mmas,C111,legacy,81001,2bf9abeed5088851382c77916acb3e64f6ae4c405f620b7e045eadd0f465afb5,0,0.16579293234408876,0.24533937657130797
P1,mmas,C111,legacy,81001,2bf9abeed5088851382c77916acb3e64f6ae4c405f620b7e045eadd0f465afb5,1,0.16328170816664045,0.22813245050474174
P1,mmas,C111,legacy,81001,2bf9abeed5088851382c77916acb3e64f6ae4c405f620b7e045eadd0f465afb5,2,0.10181811065883561,0.15064792459243245
P1,mmas,C111,legacy,81001,2bf9abeed5088851382c77916acb3e64f6ae4c405f620b7e045eadd0f465afb5,3,0.06506755026889355,0.21700198813557162
P1,mmas,C111,legacy,81001,2bf9abeed5088851382c77916acb3e64f6ae4c405f620b7e045eadd0f465afb5,4,0.05624184058614645,0.1919236375662197
P1,mmas,C111,legacy,81001,98571daf08e6aef1926760f7d6401bba7190b12cbbf837bde9d7578b5ea288c6,0,0.012762504122032503,0.14379051629507505
P1,mmas,C111,legacy,81001,98571daf08e6aef1926760f7d6401bba7190b12cbbf837bde9d7578b5ea288c6,1,0.012762504122032503,0.14376192012880712
P1,mmas,C111,legacy,81001,98571daf08e6aef1926760f7d6401bba7190b12cbbf837bde9d7578b5ea288c6,2,0.08619099644933126,0.2247108095843287
P1,mmas,C111,legacy,81001,98571daf08e6aef1926760f7d6401bba7190b12cbbf837bde9d7578b5ea288c6,3,0.07487148430220802,0.21511677082248715
P1,mmas,C111,legacy,81001,98571daf08e6aef1926760f7d6401bba7190b12cbbf837bde9d7578b5ea288c6,4,0.07487148430220802,0.1452654281697614
P1,mmas,C111,legacy,81001,c0b4dcf3723c1007705628c3826b083c7a395a34588d6e7785b06b6dbecbcea5,0,0.02002622142602828,0.11734792539539506
P1,mmas,C111,legacy,81001,c0b4dcf3723c1007705628c3826b083c7a395a34588d6e7785b06b6dbecbcea5,1,0.1349028839315869,0.21800577151000017
P1,mmas,C111,legacy,81001,c0b4dcf3723c1007705628c3826b083c7a395a34588d6e7785b06b6dbecbcea5,2,-1.1102230246251565e-13,0.10149695101014951
P1,mmas,C111,legacy,81001,c0b4dcf3723c1007705628c3826b083c7a395a34588d6e7785b06b6dbecbcea5,3,-1.1102230246251565e-13,0.08378565137791363
P1,mmas,C111,legacy,81001,c0b4dcf3723c1007705628c3826b083c7a395a34588d6e7785b06b6dbecbcea5,4,-1.1102230246251565e-13,0.08779836188475519
P1,mmas,C111,legacy,81001,21bbb509e0dacf5589d76d4a422773bb63e8acb2c91a4c098e47ead3a762d5e9,0,0.05653602249429124,0.3484994395414161
P1,mmas,C111,legacy,81001,21bbb509e0dacf5589d76d4a422773bb63e8acb2c91a4c098e47ead3a762d5e9,1,0.09214487513313774,0.27506453552468585
P1,mmas,C111,legacy,81001,21bbb509e0dacf5589d76d4a422773bb63e8acb2c91a4c098e47ead3a762d5e9,2,0.13995232252064227,0.23111293465125674
P1,mmas,C111,legacy,81001,21bbb509e0dacf5589d76d4a422773bb63e8acb2c91a4c098e47ead3a762d5e9,3,0.13995232252062006,0.24689021560052196
P1,mmas,C111,legacy,81001,21bbb509e0dacf5589d76d4a422773bb63e8acb2c91a4c098e47ead3a762d5e9,4,0.03656462544814332,0.1974217965571051
P1,mmas,C111,legacy,81001,6f2c06b0287db0ec00bd08cf8c1a47d7a71aa43fe93cc98b70fcf4d65ef82185,0,0.18750440631605247,0.2834582469197409
P1,mmas,C111,legacy,81001,6f2c06b0287db0ec00bd08cf8c1a47d7a71aa43fe93cc98b70fcf4d65ef82185,1,0.20424244519736678,0.4326042351943833
P1,mmas,C111,legacy,81001,6f2c06b0287db0ec00bd08cf8c1a47d7a71aa43fe93cc98b70fcf4d65ef82185,2,-4.440892098500626e-14,0.15841683261148118
P1,mmas,C111,legacy,81001,6f2c06b0287db0ec00bd08cf8c1a47d7a71aa43fe93cc98b70fcf4d65ef82185,3,0.20424244519736678,0.3280812469984786
P1,mmas,C111,legacy,81001,6f2c06b0287db0ec00bd08cf8c1a47d7a71aa43fe93cc98b70fcf4d65ef82185,4,0.24897977106794755,0.43930929191168944
P1,mmas,C111,legacy,81001,7c163d0affbe03d4ae16ac41005a9e1dde74947d559554605e9deeecd8459db0,0,0.11269663644073447,0.3011346678217994
P1,mmas,C111,legacy,81001,7c163d0affbe03d4ae16ac41005a9e1dde74947d559554605e9deeecd8459db0,1,0.11269663644073447,0.2147223967035611
P1,mmas,C111,legacy,81001,7c163d0affbe03d4ae16ac41005a9e1dde74947d559554605e9deeecd8459db0,2,0.032808498509706574,0.19851768017234273
P1,mmas,C111,legacy,81001,7c163d0affbe03d4ae16ac41005a9e1dde74947d559554605e9deeecd8459db0,3,0.19232296637092805,0.38950026248783415
P1,mmas,C111,legacy,81001,7c163d0affbe03d4ae16ac41005a9e1dde74947d559554605e9deeecd8459db0,4,0.032808498509706574,0.2468795783797043
P1,mmas,C111,legacy,81001,d79e1bd7f68e281dde91ad175938ffa634d254949a9c3c60d43645e20d2ccc94,0,0.1519073661093051,0.3294509364630887
P1,mmas,C111,legacy,81001,d79e1bd7f68e281dde91ad175938ffa634d254949a9c3c60d43645e20d2ccc94,1,0.1438803841662617,0.31254913225049
P1,mmas,C111,legacy,81001,d79e1bd7f68e281dde91ad175938ffa634d254949a9c3c60d43645e20d2ccc94,2,0.288775541407027,0.39426068448627716
P1,mmas,C111,legacy,81001,d79e1bd7f68e281dde91ad175938ffa634d254949a9c3c60d43645e20d2ccc94,3,0.1060367576563026,0.3083235317138171
P1,mmas,C111,legacy,81001,d79e1bd7f68e281dde91ad175938ffa634d254949a9c3c60d43645e20d2ccc94,4,0.07983244165050696,0.2140706846914618
P1,mmas,C111,legacy,81001,404b12375d33fd68efaf58357d09b35a325eefa63a2db19df7bd7155a77ac913,0,0.17767773597936465,0.34948596776573715
P1,mmas,C111,legacy,81001,404b12375d33fd68efaf58357d09b35a325eefa63a2db19df7bd7155a77ac913,1,0.312407394543901,0.38126631812469075
P1,mmas,C111,legacy,81001,404b12375d33fd68efaf58357d09b35a325eefa63a2db19df7bd7155a77ac913,2,0.2981682815287545,0.3527966625710621
P1,mmas,C111,legacy,81001,404b12375d33fd68efaf58357d09b35a325eefa63a2db19df7bd7155a77ac913,3,0.345509901440022,0.47142923255067865
P1,mmas,C111,legacy,81001,404b12375d33fd68efaf58357d09b35a325eefa63a2db19df7bd7155a77ac913,4,0.24090062790309563,0.33857078193078477
P1,mmas,C111,legacy,81002,64dce4c1c6064a2177aea0c91c340a745336561ff2336d9d334412d773629702,0,0.2934959183972019,0.39533552350893053
P1,mmas,C111,legacy,81002,64dce4c1c6064a2177aea0c91c340a745336561ff2336d9d334412d773629702,1,2.220446049250313e-14,0.189624627796917
P1,mmas,C111,legacy,81002,64dce4c1c6064a2177aea0c91c340a745336561ff2336d9d334412d773629702,2,0.2280084046755393,0.4199122748309871
P1,mmas,C111,legacy,81002,64dce4c1c6064a2177aea0c91c340a745336561ff2336d9d334412d773629702,3,2.220446049250313e-14,0.3205668247291559
P1,mmas,C111,legacy,81002,64dce4c1c6064a2177aea0c91c340a745336561ff2336d9d334412d773629702,4,0.28897600513280164,0.36357361879332484
P1,mmas,C111,legacy,81002,8c2aea8c07fadcc280e2d4bf57007a1865ed1c83394dae87d26f82c3066dd939,0,0.06880766017434148,0.1479388324069232
P1,mmas,C111,legacy,81002,8c2aea8c07fadcc280e2d4bf57007a1865ed1c83394dae87d26f82c3066dd939,1,0.07332708459701909,0.28800351390912776
P1,mmas,C111,legacy,81002,8c2aea8c07fadcc280e2d4bf57007a1865ed1c83394dae87d26f82c3066dd939,2,0.06003500497098191,0.1428476915426828
P1,mmas,C111,legacy,81002,8c2aea8c07fadcc280e2d4bf57007a1865ed1c83394dae87d26f82c3066dd939,3,0.20095148698691112,0.40643276237884773
P1,mmas,C111,legacy,81002,8c2aea8c07fadcc280e2d4bf57007a1865ed1c83394dae87d26f82c3066dd939,4,0.2091275511437285,0.29095424799955255
P1,mmas,C111,legacy,81002,c68fdea30da2719067238a8704e3f57eeb34f7e2c5767e624520f6a2a860ea50,0,0.09018712940760398,0.13203065134681097
P1,mmas,C111,legacy,81002,c68fdea30da2719067238a8704e3f57eeb34f7e2c5767e624520f6a2a860ea50,1,0.016841872525708013,0.08514007295359023
P1,mmas,C111,legacy,81002,c68fdea30da2719067238a8704e3f57eeb34f7e2c5767e624520f6a2a860ea50,2,-4.440892098500626e-14,0.13374802686226475
P1,mmas,C111,legacy,81002,c68fdea30da2719067238a8704e3f57eeb34f7e2c5767e624520f6a2a860ea50,3,0.1051114662298902,0.19011031550299212
